Email_ID,Email_Type,Subject_Hotness_Score,Email_Source_Type,Customer_Location,Email_Campaign_Type,Total_Past_Communications,Time_Email_sent_Category,Word_Count,Total_Links,Total_Images,Email_Status
EMA00085825520820,1,4.2,1,G,2,12,2,470,21,8,1
EMA00085825569290,1,1.6,2,G,2,22,2,778,21,12,1
EMA00085825796430,1,0,2,C,3,40,2,636,5,0,1
EMA00085825904490,2,0.1,1,,3,18,2,1229,14,7,0
EMA00085826356280,2,0,1,D,3,11,2,730,11,7,0
EMA00085826587370,1,0.2,2,D,3,,2,812,9,1,0
EMA00085827188650,1,1.9,1,C,2,20,2,694,6,0,1
EMA00085827267820,1,0.5,2,E,2,30,2,678,11,0,1
EMA00085827430610,1,1.3,2,G,2,49,2,190,21,17,1
EMA00085827510790,1,0,1,G,3,37,1,855,6,0,0
EMA00085827610430,1,1.6,1,,2,37,2,873,11,4,1
EMA00085828201860,2,0.3,1,D,3,12,1,673,16,12,0
EMA00085828699290,2,0.3,2,,3,46,1,741,11,0,0
EMA00085828765560,2,0,2,F,3,44,2,524,11,0,0
EMA00085829109770,2,0,2,G,3,23,2,922,19,7,0
EMA00085829576370,1,0.4,2,C,2,57,2,187,11,9,1
EMA00085829795680,1,0.2,2,,3,38,3,577,18,13,0
EMA00085830378980,1,2.3,2,,2,23,3,550,21,3,1
EMA00085830416220,2,0.3,1,E,3,18,2,1288,6,0,0
EMA00085830431920,1,0.1,1,G,3,18,2,653,8,1,0
EMA00085830914450,2,0,1,B,3,23,2,855,7,0,0
EMA00085831790570,2,0.1,1,G,3,47,2,116,8,0,0
EMA00085831942780,2,0.2,1,D,3,,3,939,4,0,0
EMA00085832009270,1,0,1,G,3,50,2,655,14,8,0
EMA00085832121980,1,2.7,1,G,2,24,3,440,11,4,1
EMA00085832278330,1,0.2,1,B,3,16,2,789,7,0,0
EMA00085832640390,1,0.3,1,E,3,53,3,504,4,0,0
EMA00085833072300,1,0.1,1,,3,42,2,806,14,5,1
EMA00085833116100,1,0.3,1,G,3,45,1,550,8,0,1
EMA00085833180740,2,0.2,1,B,3,14,2,933,8,0,0
EMA00085833696790,1,0.7,2,D,2,30,1,873,6,0,1
EMA00085833780510,1,0.3,1,,3,,2,661,11,0,0
EMA00085833858390,2,0.1,2,E,3,7,2,966,9,0,0
EMA00085834096610,2,0.1,1,E,3,,3,458,11,0,1
EMA00085834104730,2,0,1,G,3,15,1,694,2,1,0
EMA00085834244070,2,0.2,1,E,1,,2,768,1,0,1
EMA00085834264830,2,0.2,2,G,3,25,2,892,9,0,0
EMA00085834516190,1,0,2,D,3,,2,673,41,31,0
EMA00085835319710,1,0.2,2,G,3,32,2,962,6,3,0
EMA00085835575210,1,2.9,2,D,2,30,2,99,6,0,1
EMA00085835579890,2,0.1,2,A,3,,2,623,4,0,0
EMA00085835686850,1,0.2,1,G,3,42,3,490,14,10,0
EMA00085836460130,1,4.3,1,G,2,10,2,352,4,3,1
EMA00085836540960,1,0.3,1,,3,40,2,490,13,12,0
EMA00085836543990,1,0.2,1,G,2,45,2,873,9,0,1
EMA00085837118830,2,0.2,1,G,3,30,2,713,11,2,1
EMA00085837566350,1,0.1,2,G,3,,3,778,16,5,0
EMA00085837584470,1,2.2,1,E,2,,2,565,6,3,1
EMA00085837881780,1,0.3,2,C,3,29,2,577,11,0,0
EMA00085838073810,1,2.9,1,E,2,25,2,389,6,0,1
EMA00085838172330,2,0,1,G,3,56,3,470,8,0,1
EMA00085838207180,1,0.3,1,E,3,40,2,636,6,0,1
EMA00085838528350,1,0,1,D,3,10,2,678,8,0,0
EMA00085839313660,1,0.2,2,C,3,28,2,841,4,0,0
EMA00085839638760,1,0.1,1,G,3,46,3,484,6,,1
EMA00085840026510,1,0.2,1,G,3,,3,880,14,3,0
EMA00085840212080,1,2.3,2,,2,15,2,519,11,1,1
EMA00085840231200,2,0.2,2,G,3,23,2,678,8,6,0
EMA00085840268060,1,0,1,G,3,31,2,694,3,0,0
EMA00085840318740,1,3.4,1,G,2,27,2,314,14,0,1
EMA00085840347780,2,0.1,1,E,3,21,3,1241,8,0,0
EMA00085840617080,1,1.6,1,E,2,28,3,655,14,2,1
EMA00085840620630,1,0.3,2,G,3,36,2,623,3,0,0
EMA00085841515860,2,0.1,1,G,3,26,2,868,11,9,1
EMA00085841681590,2,0.3,2,G,3,35,2,1203,11,7,0
EMA00085841902990,2,0.3,1,C,3,15,2,977,6,0,0
EMA00085842184400,1,0.2,1,G,3,39,2,694,16,14,0
EMA00085842235310,1,0.2,2,G,3,46,2,733,11,0,1
EMA00085842352440,1,0.3,1,E,3,,3,389,11,5,1
EMA00085842757910,1,0,1,D,3,36,3,636,6,0,1
EMA00085842867040,1,0,2,E,3,53,2,694,6,0,0
EMA00085842956850,1,2.8,1,,2,34,3,190,11,0,1
EMA00085842971710,1,0,2,D,3,40,2,636,11,0,1
EMA00085843062590,2,0.1,1,E,3,42,1,524,11,0,1
EMA00085843137710,1,0,2,E,3,25,3,636,6,0,0
EMA00085843877780,1,0,1,,3,63,3,220,8,3,0
EMA00085844069510,1,1.9,1,G,2,31,2,187,8,1,1
EMA00085844157910,1,0.3,2,E,3,,2,966,16,0,0
EMA00085844219190,2,0.1,2,,3,34,1,713,4,0,0
EMA00085844263250,2,0.2,1,,3,51,2,392,3,0,0
EMA00085844397050,1,1.2,1,F,2,,2,220,6,5,1
EMA00085844511670,1,0.3,1,E,3,58,2,132,11,3,0
EMA00085845099830,1,0.2,2,F,3,27,2,458,,17,0
EMA00085845315550,1,0.3,2,G,3,50,2,721,9,3,0
EMA00085846042800,2,0,1,,3,10,1,577,6,,0
EMA00085846752840,1,0.2,1,D,3,48,2,282,9,0,0
EMA00085846761850,2,0.1,1,F,3,26,2,939,4,0,0
EMA00085846790930,1,1.9,1,G,2,38,2,733,21,11,1
EMA00085847201320,1,0.1,1,C,3,33,1,1216,11,0,0
EMA00085847358120,2,0,2,E,3,25,3,966,9,0,0
EMA00085847820090,1,0.2,2,G,3,28,2,912,9,4,1
EMA00085847881390,1,0.3,1,E,3,17,2,1316,4,0,0
EMA00085848011530,1,0.3,1,E,3,46,3,550,21,17,1
EMA00085848176840,1,0.2,2,D,3,38,2,827,9,8,0
EMA00085848259360,2,0,2,G,3,30,3,352,6,0,1
EMA00085848315470,1,3.6,1,G,2,26,3,51,18,14,1
EMA00085848331640,1,0.2,2,G,3,41,2,550,19,12,0
EMA00085848402410,2,0.1,2,,3,23,2,922,4,1,0
EMA00085848505710,2,0.1,1,D,3,40,2,662,11,0,0
EMA00085848636420,2,0.1,2,E,1,0,2,550,1,0,1
EMA00085848873330,1,0.3,1,,3,51,2,873,14,0,0
EMA00085848942330,1,0.1,2,G,3,46,2,490,9,0,0
EMA00085849048920,1,0.4,2,G,2,48,2,806,11,2,1
EMA00085849110630,1,2.1,1,G,2,34,2,275,14,0,1
EMA00085849513280,2,0.3,2,G,3,36,1,578,11,0,0
EMA00085849713530,1,1.2,2,A,2,,2,490,21,6,1
EMA00085849806930,2,0.1,1,,3,22,1,988,6,0,0
EMA00085850155200,2,0.2,1,G,3,45,2,771,4,0,1
EMA00085850173450,2,0.2,1,G,3,,1,366,3,0,1
EMA00085850898620,2,0.2,1,G,3,46,3,366,7,0,0
EMA00085851156810,1,0.1,2,G,3,53,1,389,,0,0
EMA00085851810510,1,2.6,2,G,2,14,3,778,11,4,1
EMA00085852047160,1,0,2,C,3,19,1,1315,8,0,0
EMA00085852060740,2,0,2,G,3,40,1,1038,14,0,0
EMA00085852459110,2,0.1,2,E,3,32,2,892,21,14,0
EMA00085852541520,1,0,2,A,3,32,1,842,6,0,1
EMA00085852645160,1,1.3,2,G,2,10,2,939,11,0,1
EMA00085852902910,2,0.3,2,D,3,13,1,1216,5,0,0
EMA00085853508630,2,0,2,,1,0,2,392,1,0,1
EMA00085853613980,1,0.6,2,,2,43,2,733,8,5,1
EMA00085853952430,2,3,1,,2,12,3,577,14,0,1
EMA00085854188290,2,0,1,F,3,25,2,116,11,0,0
EMA00085855210390,1,1.7,1,E,2,,3,366,16,7,1
EMA00085855443740,1,0.3,2,G,1,0,2,653,1,0,1
EMA00085855479270,1,3.2,2,G,2,24,2,518,6,5,1
EMA00085855550250,1,0,1,G,3,30,2,713,14,2,1
EMA00085856280340,2,0.3,1,E,3,51,2,524,21,13,0
EMA00085856638560,1,0,2,G,3,47,2,484,41,22,1
EMA00085857128760,1,0.1,2,B,3,32,2,922,11,0,1
EMA00085857287260,2,1.7,1,G,2,30,2,353,4,0,1
EMA00085857315620,1,0.3,1,E,3,44,2,608,16,0,0
EMA00085857513130,1,0.3,2,E,3,24,2,649,2,0,0
EMA00085857551660,1,0,2,G,3,25,1,524,4,0,1
EMA00085857676940,2,0.3,2,F,3,26,1,1241,6,0,1
EMA00085857847740,1,0.1,1,G,3,30,1,778,,3,0
EMA00085857986650,1,1.3,2,,2,40,1,251,14,4,1
EMA00085858327390,1,0.2,1,F,3,26,2,1122,6,1,0
EMA00085858726730,1,2.1,1,G,2,36,3,311,9,2,1
EMA00085858939640,2,0.3,2,E,3,10,1,1241,11,0,0
EMA00085859035920,2,0.2,1,E,3,,3,577,14,0,1
EMA00085859126830,2,0.1,1,,3,28,1,931,31,26,0
EMA00085859157070,1,1.6,1,G,2,,1,67,8,5,1
EMA00085859270300,1,2.1,2,D,2,34,2,339,6,0,1
EMA00085859345410,1,0.3,2,G,3,28,3,1280,8,0,0
EMA00085859822350,1,0.3,1,D,3,40,2,892,4,0,0
EMA00085860172250,1,1.8,2,,2,32,3,490,5,0,1
EMA00085860560630,1,0.3,2,G,3,42,2,608,21,6,1
EMA00085860928470,2,0.2,2,E,3,49,2,521,6,0,0
EMA00085861019010,1,0.5,1,,2,50,1,733,11,0,1
EMA00085861080850,1,0,2,G,3,30,2,760,16,0,1
EMA00085861208750,1,2,1,C,2,,2,610,21,4,1
EMA00085861320360,1,2,1,B,2,32,3,458,9,0,1
EMA00085861385370,1,0.2,2,B,3,41,2,694,4,0,1
EMA00085862332280,1,0.1,2,E,3,42,2,1038,24,22,0
EMA00085862677230,2,0.2,2,G,3,61,2,187,4,0,0
EMA00085863084920,1,0.2,2,,3,50,2,490,,0,0
EMA00085863341280,1,0,1,A,3,21,3,972,11,1,0
EMA00085863419780,1,1.5,1,,2,20,2,1061,8,0,1
EMA00085863505180,1,0.1,2,G,3,56,3,152,8,0,1
EMA00085863755000,1,0.3,1,E,3,60,2,132,8,0,1
EMA00085863811390,1,0.3,2,G,2,30,3,1060,21,12,1
EMA00085863888810,2,0.3,2,B,3,,2,1061,11,0,0
EMA00085864055370,1,2.3,1,E,2,27,2,190,11,5,1
EMA00085864123370,2,0.3,1,,1,0,2,812,1,0,1
EMA00085864417200,1,0.3,1,,3,31,3,649,9,5,0
EMA00085864617610,1,1.1,1,G,2,36,2,678,8,0,1
EMA00085865135460,2,0.3,2,,3,46,3,542,21,8,0
EMA00085865178910,1,0.1,2,,3,58,2,424,31,,0
EMA00085865280460,2,0,1,E,3,40,2,770,4,0,0
EMA00085865448670,2,0,2,F,3,46,2,694,14,7,0
EMA00085865568550,1,0.3,1,B,3,18,2,1288,16,0,0
EMA00085866296160,2,0.3,1,C,3,,2,737,9,0,0
EMA00085866387590,1,0.6,2,G,2,44,1,416,13,0,1
EMA00085866581500,1,0.3,2,E,3,,3,840,14,0,0
EMA00085866854020,2,0,2,G,3,20,2,806,16,15,0
EMA00085866884950,2,0.3,2,G,3,40,3,282,,0,0
EMA00085867164620,2,0.3,2,,3,19,2,786,16,5,0
EMA00085867174310,2,0.3,2,B,3,44,2,623,6,0,0
EMA00085867640410,1,3.5,2,E,2,27,1,145,16,11,1
EMA00085867653720,2,0.2,1,G,3,48,2,251,6,0,1
EMA00085867655430,2,0,2,,3,44,3,550,9,0,0
EMA00085867916430,1,0.2,2,E,3,,2,700,5,0,0
EMA00085868019780,1,0,2,E,3,49,2,565,9,0,0
EMA00085868093040,1,0.1,1,C,3,32,2,649,6,0,0
EMA00085868501420,2,0.1,1,G,3,33,2,840,6,0,0
EMA00085869070510,2,0.3,2,G,3,27,2,1262,7,0,0
EMA00085869306800,1,0.1,1,,3,15,3,1173,11,,0
EMA00085870338290,1,0.1,2,D,3,42,2,873,16,0,0
EMA00085870341540,2,0.2,2,G,3,34,3,880,9,0,0
EMA00085870936640,1,0.3,2,A,1,0,2,721,1,0,1
EMA00085871068570,1,0.2,1,E,3,38,3,812,5,0,0
EMA00085871202070,1,2.3,1,G,2,30,3,389,31,12,1
EMA00085871376090,2,0,1,E,3,25,3,796,,12,0
EMA00085871386710,1,0.1,1,B,3,55,2,416,8,0,1
EMA00085871429920,2,0.2,1,E,3,38,1,649,31,18,0
EMA00085871491870,1,3.4,1,C,2,16,2,610,21,17,1
EMA00085871691300,2,0,2,G,3,50,2,440,7,0,1
EMA00085872109900,2,0.2,2,C,3,30,2,722,4,0,1
EMA00085872378380,2,0.4,1,,2,51,1,314,11,8,1
EMA00085872451150,1,0.2,2,E,3,26,2,1203,12,0,0
EMA00085872457650,1,0,1,,3,59,1,653,11,6,1
EMA00085872735200,2,0.2,2,G,3,42,2,440,8,0,0
EMA00085872877440,1,0.2,1,E,3,31,1,577,21,4,1
EMA00085872978840,2,0.3,1,D,3,44,2,733,21,10,0
EMA00085873022720,2,0.2,2,E,3,50,1,806,4,0,1
EMA00085873692810,2,0.2,2,E,3,23,2,636,6,0,0
EMA00085873719380,2,0,2,C,3,35,1,314,4,0,0
EMA00085874255860,2,0.2,1,B,3,,2,982,7,0,0
EMA00085874314670,1,0,2,D,3,12,3,1157,6,2,0
EMA00085874477630,1,0.3,1,F,3,53,1,904,5,4,1
EMA00085874890650,2,0,2,E,3,48,2,282,6,0,0
EMA00085875185770,1,1.4,1,,2,40,3,282,6,0,1
EMA00085875574930,2,0.2,1,,3,24,2,760,8,0,0
EMA00085875668130,1,1.7,2,D,2,27,2,524,8,0,1
EMA00085876070270,1,0.2,1,G,3,42,3,770,9,2,1
EMA00085876221150,1,0,1,D,2,38,1,741,11,8,1
EMA00085876327160,1,1.8,1,E,2,22,1,904,11,0,1
EMA00085876547910,2,0,2,D,3,53,2,352,8,0,0
EMA00085876707530,1,0.2,2,C,3,12,3,1203,3,0,0
EMA00085876732950,2,0.1,2,E,3,48,1,366,8,0,1
EMA00085876831060,1,2.5,2,F,2,40,2,233,4,0,1
EMA00085877032340,1,0.2,1,C,3,39,1,962,2,0,0
EMA00085877080650,1,2,1,E,2,31,2,605,8,0,1
EMA00085877098930,1,2.3,1,G,2,30,1,678,11,0,1
EMA00085877466800,2,1.7,1,D,2,39,3,282,11,0,1
EMA00085877539920,1,0.2,1,,3,40,2,504,16,8,1
EMA00085877662650,1,0.3,2,G,3,53,3,550,9,5,1
EMA00085878154970,1,0.2,1,,3,40,1,721,7,1,1
EMA00085878184950,2,0,1,E,3,43,2,560,6,0,0
EMA00085878777570,1,1.6,2,G,2,,2,1082,7,3,1
EMA00085878796370,2,0.1,2,,3,15,2,873,,0,0
EMA00085878985910,2,0,1,C,3,52,1,653,6,3,1
EMA00085879080650,1,0.3,1,E,3,16,2,841,9,1,1
EMA00085879126690,2,0,1,G,3,44,2,630,11,0,1
EMA00085879535240,2,0.3,2,F,3,34,2,524,6,0,0
EMA00085879556920,1,0.3,1,C,3,54,2,275,2,0,1
EMA00085879643620,2,0.2,2,D,1,0,2,366,1,0,1
EMA00085879707520,1,0.2,1,D,3,52,2,392,11,7,1
EMA00085879715960,2,0.3,2,D,3,16,1,988,7,0,0
EMA00085880139270,1,0.6,2,E,2,36,2,623,4,0,1
EMA00085880308720,1,0,1,G,3,46,2,700,6,0,1
EMA00085880385100,1,0.9,1,C,2,40,2,550,11,0,1
EMA00085880880300,1,0,1,G,3,51,2,733,16,2,1
EMA00085880910880,2,0.1,2,G,3,37,2,704,11,6,0
EMA00085880917750,1,0.1,2,F,3,39,2,636,16,10,1
EMA00085881120760,2,0,2,E,3,14,3,946,21,14,0
EMA00085881121460,1,0.1,2,G,3,40,3,577,14,9,1
EMA00085881195260,1,1.9,2,G,2,,2,873,14,9,1
EMA00085881442220,2,0.3,2,G,3,46,2,873,4,0,0
EMA00085881826360,1,0.2,2,G,3,24,1,1303,6,0,0
EMA00085881946560,2,0.3,1,E,3,30,2,424,6,0,0
EMA00085882184320,1,1.8,2,G,2,20,2,988,14,0,1
EMA00085882760080,2,0,2,D,3,37,2,880,11,4,0
EMA00085882796880,2,0.1,1,G,3,54,2,653,4,2,0
EMA00085883144270,1,3.1,1,G,2,12,1,841,6,0,1
EMA00085883343920,1,0.2,1,G,3,,2,1122,14,11,1
EMA00085883410280,1,0.3,1,,3,42,2,560,6,0,1
EMA00085883900940,1,0.3,1,,3,37,2,855,16,15,1
EMA00085884111560,2,0.3,2,B,3,44,1,812,10,0,0
EMA00085884209320,1,0,1,,1,0,2,662,1,0,1
EMA00085884634320,2,0.3,2,G,3,24,1,751,9,7,0
EMA00085884837260,2,0.2,2,D,3,14,2,987,3,2,0
EMA00085885051830,1,0,2,,3,50,3,578,9,0,0
EMA00085885139410,2,0.1,2,C,3,35,2,771,,0,0
EMA00085885245970,2,0.2,2,C,3,34,1,812,26,7,0
EMA00085885530790,2,0.3,2,,3,51,2,99,2,0,0
EMA00085886104760,1,0.1,2,E,3,36,2,827,31,29,0
EMA00085886876750,2,0.1,1,E,3,24,2,1262,21,7,0
EMA00085886951850,1,0.2,1,G,3,18,2,972,6,0,0
EMA00085887187210,2,0.1,2,,3,49,1,653,5,0,0
EMA00085887455960,2,0,2,G,3,26,2,763,19,4,0
EMA00085887970170,2,0.3,2,C,3,22,2,694,8,0,0
EMA00085888016120,2,0.2,1,F,3,52,3,458,21,10,1
EMA00085888361340,2,0.2,2,G,1,0,2,1173,1,0,0
EMA00085888367540,1,0.1,1,G,3,50,3,605,11,0,1
EMA00085888719280,1,0,1,B,3,32,3,678,11,0,1
EMA00085888847290,1,0,2,A,3,50,2,524,11,0,1
EMA00085889047490,2,0,2,,3,48,2,458,16,6,0
EMA00085890406410,1,0.3,2,,3,56,3,694,6,4,0
EMA00085890531490,1,2.2,1,,2,45,1,50,14,6,1
EMA00085890752090,2,0.3,1,B,3,41,2,518,16,1,1
EMA00085890846640,1,2.8,1,B,2,,1,67,8,0,1
EMA00085891390830,1,0.1,1,G,3,,3,673,3,0,1
EMA00085891446640,1,1.4,2,D,2,37,2,462,8,2,1
EMA00085891527340,1,0.3,1,F,3,31,1,722,28,24,0
EMA00085891918540,1,0.5,2,F,2,29,1,713,11,0,1
EMA00085891974300,2,0.2,1,E,3,18,1,982,26,23,0
EMA00085892078970,1,0.2,1,,3,27,2,713,10,8,0
EMA00085892123330,1,1.5,1,,2,25,1,841,16,1,1
EMA00085892545010,1,0.1,2,E,3,16,3,977,6,0,0
EMA00085892580630,1,0.5,2,G,2,22,3,934,11,0,1
EMA00085893015450,2,0.1,2,C,3,46,2,462,21,10,0
EMA00085893857440,1,1.7,2,G,2,,2,389,18,4,1
EMA00085894080300,2,0,1,E,3,18,2,733,6,5,0
EMA00085894144850,1,0.3,2,G,3,38,2,694,9,1,1
EMA00085895368450,1,0.3,1,G,3,36,1,1189,26,,0
EMA00085895451070,2,0.3,1,B,3,35,2,868,9,0,0
EMA00085895475690,1,1.7,1,D,2,42,3,462,11,7,1
EMA00085895513350,2,0.2,2,G,3,22,2,1262,26,20,0
EMA00085896153410,1,0.3,1,G,3,39,1,721,26,8,0
EMA00085896197420,1,0.2,2,G,3,47,2,962,24,19,0
EMA00085896293250,1,0.3,1,B,3,30,1,389,2,0,0
EMA00085896511240,1,0.8,1,C,2,34,2,1061,14,4,1
EMA00085896623830,1,3.4,2,G,2,,3,282,16,12,1
EMA00085896697530,1,0.8,2,D,2,30,2,542,31,19,1
EMA00085896712740,2,0.2,2,,3,17,2,730,13,3,0
EMA00085896883440,1,2.5,1,B,2,18,3,655,16,0,1
EMA00085897455880,2,0.2,2,G,3,57,2,275,6,0,0
EMA00085897560490,2,0.1,2,G,3,,2,440,8,1,0
EMA00085898301890,2,0.3,1,,3,39,1,704,11,2,1
EMA00085898817090,2,0.3,1,,3,18,3,1303,24,18,0
EMA00085898945410,2,0.2,1,B,3,44,2,40,4,0,0
EMA00085899261270,2,0.3,1,A,3,56,2,610,9,0,1
EMA00085899348760,1,0.3,2,G,3,50,2,610,11,9,1
EMA00085899641790,2,0,1,,3,13,2,751,4,0,0
EMA00085900597040,2,0.2,2,C,3,,1,653,16,2,1
EMA00085900783130,2,0,2,A,3,41,2,504,6,0,0
EMA00085900920860,1,4,1,G,2,20,2,67,5,0,1
EMA00085901120320,1,0.1,1,,3,25,3,812,,0,0
EMA00085901141130,2,0,1,G,3,38,1,733,4,2,1
EMA00085901281690,2,0.3,1,,1,0,2,542,1,0,1
EMA00085902243360,1,0,1,D,3,38,2,1014,21,3,1
EMA00085902298690,2,0,2,,3,,2,275,4,2,1
EMA00085902400850,2,0,2,D,3,,2,741,11,0,0
EMA00085902655900,1,0.3,1,G,3,41,2,504,2,0,1
EMA00085903020780,1,0,2,G,3,55,2,550,4,0,0
EMA00085903145190,2,0,1,D,3,22,2,812,3,0,0
EMA00085903868490,2,0.1,1,G,3,6,1,1296,8,0,0
EMA00085903970180,2,0.1,1,E,3,29,2,721,3,0,0
EMA00085904120490,1,0.3,1,E,3,25,3,593,11,0,0
EMA00085904481010,2,0.3,2,G,3,27,2,880,,0,0
EMA00085904533370,1,0.3,2,,3,25,2,841,4,0,0
EMA00085904773850,2,0.3,2,G,3,39,1,518,6,0,0
EMA00085904914850,2,0.2,1,G,3,32,2,796,11,0,1
EMA00085905373550,2,0.1,1,,1,0,3,636,1,0,1
EMA00085905407970,1,0.3,2,G,3,11,3,1140,6,3,0
EMA00085905606290,1,0.5,1,G,2,50,1,770,16,4,1
EMA00085906132590,1,0.1,1,G,3,29,2,946,9,0,0
EMA00085906315630,1,0.2,1,E,3,35,3,1173,11,0,0
EMA00085906321870,1,1.4,1,D,2,27,1,988,11,0,1
EMA00085906454540,1,0.3,1,G,3,,2,593,21,12,1
EMA00085906564150,1,0.3,2,G,3,40,2,1122,6,0,0
EMA00085906716120,1,0.2,1,G,3,49,2,560,11,0,0
EMA00085907066100,1,0.8,1,B,2,50,3,233,4,2,1
EMA00085907161500,1,0.1,2,F,3,25,1,922,11,6,1
EMA00085907881390,2,0,1,G,3,33,3,1061,14,1,0
EMA00085907951780,2,0.2,1,,3,,1,577,9,8,1
EMA00085908329650,2,0.2,2,E,3,23,2,440,6,0,0
EMA00085908559850,2,0.3,2,B,3,37,2,704,26,8,0
EMA00085909100460,1,0,1,G,1,0,2,934,1,0,1
EMA00085909254720,2,0.3,2,F,3,,2,458,6,0,0
EMA00085909421640,1,0.1,2,B,3,5,2,1173,2,0,0
EMA00085909423730,2,1.5,1,C,2,10,1,653,2,0,1
EMA00085909446520,1,0,1,,3,38,2,1038,21,9,0
EMA00085909465670,1,0,2,C,3,55,2,251,4,0,0
EMA00085909524030,1,0.4,1,A,2,36,2,1061,24,17,1
EMA00085909639990,2,0.1,2,G,3,42,2,933,21,5,0
EMA00085909660670,1,0.3,2,C,3,33,2,1216,7,5,0
EMA00085910475170,2,0.2,1,,1,0,2,1082,1,0,1
EMA00085910825710,1,0.1,1,G,3,50,2,220,8,6,1
EMA00085911640220,1,1.2,1,E,2,45,3,282,16,6,1
EMA00085911928100,1,0,2,D,3,33,1,827,5,0,0
EMA00085912038850,1,0.7,2,G,2,47,2,187,16,0,1
EMA00085912357160,2,0.7,1,C,2,30,2,366,11,10,1
EMA00085912452080,1,0.2,1,F,3,32,2,484,6,0,0
EMA00085912647170,2,0.1,1,E,3,32,2,744,4,0,1
EMA00085912882230,1,0.1,1,G,3,7,3,1140,3,0,0
EMA00085912888580,1,2.1,1,G,2,26,2,484,6,0,1
EMA00085913232060,1,0.1,2,E,3,26,3,868,6,0,1
EMA00085913332780,1,0,1,,3,50,1,655,11,10,1
EMA00085913472750,1,0.2,1,C,3,37,2,608,8,0,0
EMA00085913526160,1,0.3,2,G,3,56,3,314,6,3,0
EMA00085913719030,2,0.3,2,G,3,7,3,954,8,0,0
EMA00085913776930,1,0.2,2,,3,28,3,1122,11,1,1
EMA00085913982940,1,2.2,2,C,2,20,3,933,18,5,1
EMA00085914127820,1,0.1,1,E,3,38,2,1173,11,0,0
EMA00085914496230,2,0.3,1,G,3,37,2,662,6,0,1
EMA00085914556010,1,2.5,2,E,2,30,2,352,8,0,1
EMA00085914688700,2,0.2,1,E,3,29,3,744,,0,0
EMA00085914731030,1,1.7,1,E,2,51,1,40,9,0,1
EMA00085914863210,1,0.8,2,F,2,,3,458,11,10,1
EMA00085915102370,2,0.1,2,C,1,0,2,770,1,0,1
EMA00085915132680,2,0.1,2,C,3,56,1,419,6,0,1
EMA00085915344060,1,0.1,2,E,3,58,1,186,11,0,0
EMA00085915615180,1,0.2,1,D,3,35,2,855,4,,0
EMA00085915772400,1,1.9,1,G,2,32,2,392,11,0,1
EMA00085915904040,1,1.6,2,E,2,40,2,518,11,0,1
EMA00085915962780,2,0.2,1,G,3,43,3,678,11,0,1
EMA00085916411570,1,0.7,1,G,2,47,2,339,11,0,1
EMA00085916459370,1,3.1,1,E,2,,3,565,8,7,1
EMA00085916897960,2,0.3,2,,3,41,2,542,11,0,0
EMA00085916947660,1,0.1,1,D,3,40,1,389,4,0,1
EMA00085917008250,2,0.1,1,C,3,38,2,655,,0,0
EMA00085917206840,1,0.3,2,D,3,,2,661,11,0,0
EMA00085917571720,2,0.3,2,D,3,24,1,988,6,0,0
EMA00085917666020,2,0,2,D,3,,1,40,6,0,0
EMA00085918217100,2,0.2,1,G,3,39,1,796,5,0,0
EMA00085918531140,1,0.3,1,G,3,,2,524,8,3,1
EMA00085918975820,1,0.3,1,G,3,20,2,972,11,3,0
EMA00085919092060,1,0.2,1,G,3,27,2,768,26,12,0
EMA00085919240510,1,0.1,1,G,3,50,2,339,11,2,1
EMA00085919324170,2,0.2,1,C,3,,2,939,16,2,0
EMA00085919677030,2,0.2,2,G,3,52,1,653,16,2,1
EMA00085919695160,1,0.2,2,G,3,8,3,1082,19,8,0
EMA00085920223940,1,1.8,1,G,2,35,2,51,8,0,1
EMA00085920846360,2,0,1,G,3,40,3,1014,5,0,1
EMA00085921671980,1,0.5,1,G,2,45,3,521,11,10,1
EMA00085921822880,2,0.3,1,G,3,10,3,1252,4,0,0
EMA00085922130880,2,0.1,1,,3,42,3,560,8,4,0
EMA00085922147890,1,2.2,1,C,2,14,2,880,8,0,1
EMA00085922157650,2,0,2,,3,,2,1103,14,1,0
EMA00085922271710,2,0.1,1,G,3,40,2,352,5,0,0
EMA00085922296170,1,0.1,2,E,3,37,3,636,4,0,0
EMA00085923046190,1,0.5,2,E,2,47,2,366,11,2,1
EMA00085923194240,1,2.7,1,D,2,32,3,694,9,0,1
EMA00085923464300,1,0,2,F,3,32,2,713,11,3,1
EMA00085923499190,2,0.1,2,C,3,,3,623,14,4,0
EMA00085923811350,2,0,2,D,3,38,1,623,8,1,1
EMA00085924441560,1,0.3,2,D,3,50,2,116,,0,0
EMA00085924716560,1,0.2,2,E,3,40,3,1173,,0,0
EMA00085925063140,1,0,2,G,3,40,2,721,6,2,1
EMA00085925260650,1,1.1,2,G,2,50,2,251,6,0,1
EMA00085925279770,1,0.8,2,B,2,40,2,484,11,2,1
EMA00085926533740,1,2.5,1,E,2,30,2,253,8,0,1
EMA00085926534510,2,2.2,1,E,2,13,1,524,3,0,1
EMA00085926693200,1,0.3,1,G,3,50,2,389,7,0,0
EMA00085927450130,1,0,1,A,3,21,2,987,4,0,0
EMA00085928117200,2,0,2,G,3,30,1,933,11,4,1
EMA00085928131980,1,0,1,,3,41,1,841,16,4,0
